Product_Row_ID,Customer_Row_ID,Date,Category,Sales,City,State,Customer_Name,Product_ID,Sub_Category,Order_ID
8899,8899,07-08-2016,Technology,494.97,Springfield,Virginia,Eudokia Martin,TEC-PH-10003601,Phones,CA-2016-163237
8901,8901,31-05-2017,Furniture,32.064,Decatur,Illinois,Beth Paige,FUR-FU-10001379,Furnishings,CA-2017-150483
8905,8905,01-07-2017,Office Supplies,30.53,New York City,New York,Stephanie Ulpright,OFF-LA-10001474,Labels,US-2017-126431
8908,8908,18-12-2017,Technology,66.976,San Francisco,California,Andy Yotov,TEC-PH-10001552,Phones,CA-2017-139934
8909,8909,26-01-2016,Office Supplies,182.72,Moreno Valley,California,Elizabeth Moffitt,OFF-PA-10003790,Paper,CA-2016-109603
8910,8910,28-10-2018,Office Supplies,21.93,Everett,Massachusetts,Sue Ann Reed,OFF-LA-10002475,Labels,CA-2018-160661
8911,8911,04-11-2018,Technology,95.976,Chattanooga,Tennessee,Christina Anderson,TEC-AC-10000303,Accessories,CA-2018-102610
8915,8915,09-05-2017,Office Supplies,856.656,Austin,Texas,Cynthia Voltz,OFF-ST-10001490,Storage,US-2017-144057
8920,8920,02-04-2015,Furniture,177.68,Virginia Beach,Virginia,Anna Häberlin,FUR-FU-10003192,Furnishings,CA-2015-160276
8921,8921,28-04-2015,Technology,159.98,Jamestown,New York,David Smith,TEC-AC-10000736,Accessories,CA-2015-132983
8922,8922,04-10-2017,Technology,52.68,Coral Gables,Florida,Anna Häberlin,TEC-PH-10003095,Phones,CA-2017-145709
8924,8924,11-06-2018,Office Supplies,4.572,Hickory,North Carolina,Zuschuss Carroll,OFF-BI-10001525,Binders,CA-2018-133928
8925,8925,30-01-2017,Technology,1439.968,Rockford,Illinois,David Flashing,TEC-PH-10004241,Phones,CA-2017-168032
8928,8928,27-09-2016,Office Supplies,99.2,Seattle,Washington,Saphhira Shifley,OFF-AR-10002067,Art,CA-2016-143616
8929,8929,13-04-2016,Furniture,609.98,Huntsville,Texas,Frank Preis,FUR-TA-10000688,Tables,US-2016-168704
8932,8932,18-12-2018,Furniture,99.95,Milwaukee,Wisconsin,Harold Engle,FUR-FU-10001057,Furnishings,CA-2018-143252
8934,8934,14-03-2017,Furniture,16.74,Green Bay,Wisconsin,Sibella Parks,FUR-FU-10003724,Furnishings,CA-2017-102134
8935,8935,27-08-2018,Office Supplies,12.672,Philadelphia,Pennsylvania,Ben Peterman,OFF-PA-10000528,Paper,CA-2018-130036
8937,8937,17-12-2016,Office Supplies,204.85,Los Angeles,California,Paul Gonzalez,OFF-AR-10003903,Art,CA-2016-134117
8941,8941,22-08-2015,Office Supplies,7.632,North Miami,Florida,Jeremy Pistek,OFF-SU-10003936,Supplies,CA-2015-130918
8942,8942,03-11-2017,Office Supplies,4.158,Portland,Oregon,Natalie Webber,OFF-BI-10002813,Binders,CA-2017-159023
8944,8944,10-10-2018,Furniture,239.358,Aurora,Illinois,Scot Wooten,FUR-CH-10001545,Chairs,CA-2018-111717
8945,8945,07-12-2015,Office Supplies,164.88,San Francisco,California,Erica Hernandez,OFF-PA-10000062,Paper,CA-2015-154592
8946,8946,15-11-2015,Office Supplies,10.95,San Francisco,California,Scott Cohen,OFF-SU-10001574,Supplies,CA-2015-128622
8947,8947,24-12-2018,Office Supplies,19.44,New Bedford,Massachusetts,Nick Crebassa,OFF-PA-10001972,Paper,CA-2018-148355
8949,8949,24-12-2015,Office Supplies,13.97,San Diego,California,Adam Shillingsburg,OFF-AP-10003278,Appliances,CA-2015-132913
8950,8950,22-12-2018,Furniture,934.956,Jackson,Tennessee,Jack Lebron,FUR-TA-10002903,Tables,CA-2018-150910
8955,8955,08-08-2015,Furniture,155.456,Jacksonville,Florida,Vivek Gonzalez,FUR-BO-10000468,Bookcases,CA-2015-156790
8956,8956,20-09-2015,Office Supplies,8.56,San Diego,California,Henry Goldwyn,OFF-PA-10004610,Paper,CA-2015-126480
8957,8957,25-12-2018,Furniture,21,Hialeah,Florida,Jennifer Halladay,FUR-FU-10004963,Furnishings,CA-2018-105620
8959,8959,25-11-2018,Technology,299.96,Houston,Texas,Rose O'Brian,TEC-PH-10003437,Phones,CA-2018-150266
8963,8963,05-11-2017,Furniture,273.96,Virginia Beach,Virginia,Liz Willingham,FUR-FU-10004665,Furnishings,CA-2017-157280
8966,8966,06-11-2018,Office Supplies,1.248,Houston,Texas,Christopher Conant,OFF-BI-10000145,Binders,CA-2018-106691
8967,8967,03-11-2017,Technology,72,Philadelphia,Pennsylvania,Julie Prescott,TEC-AC-10000892,Accessories,CA-2017-134180
8969,8969,30-12-2015,Office Supplies,39.128,Memphis,Tennessee,Dorothy Dickinson,OFF-ST-10002554,Storage,CA-2015-166730
8970,8970,02-12-2018,Office Supplies,19.728,Lakewood,Ohio,Erin Smith,OFF-AR-10001662,Art,CA-2018-157469
8972,8972,24-03-2018,Furniture,271.764,New York City,New York,Mark Van Huff,FUR-CH-10000665,Chairs,CA-2018-122308
8973,8973,19-11-2015,Technology,47.496,Philadelphia,Pennsylvania,Ruben Dartt,TEC-AC-10003023,Accessories,US-2015-149034
8974,8974,25-04-2018,Furniture,344.981,Los Angeles,California,Rob Lucas,FUR-BO-10004709,Bookcases,CA-2018-159226
8975,8975,23-11-2018,Office Supplies,36.288,Dallas,Texas,Jennifer Patt,OFF-PA-10000477,Paper,CA-2018-156622
8979,8979,03-11-2015,Office Supplies,5.76,Orange,New Jersey,Denise Monton,OFF-BI-10000546,Binders,CA-2015-119529
8980,8980,19-10-2016,Office Supplies,1.72,Dallas,Texas,Cari Schnelling,OFF-BI-10000404,Binders,CA-2016-150413
8981,8981,06-02-2015,Office Supplies,8.952,Romeoville,Illinois,Delfina Latchford,OFF-BI-10001196,Binders,CA-2015-108182
8982,8982,06-03-2017,Office Supplies,2.334,Chicago,Illinois,Lena Cacioppo,OFF-AP-10001626,Appliances,CA-2017-110898
8986,8986,03-12-2016,Furniture,77.952,Jacksonville,North Carolina,Jack Garza,FUR-FU-10000222,Furnishings,CA-2016-123092
8990,8990,24-12-2016,Furniture,9.68,Springfield,Missouri,Harry Marie,FUR-FU-10003026,Furnishings,US-2016-128587
8992,8992,01-10-2018,Technology,104.75,San Francisco,California,Tanja Norvell,TEC-AC-10004708,Accessories,US-2018-139577
8993,8993,16-10-2018,Technology,18.528,Columbia,Tennessee,Victoria Pisteka,TEC-AC-10003499,Accessories,CA-2018-159100
8995,8995,15-08-2015,Office Supplies,91.36,Hollywood,Florida,Christine Sundaresam,OFF-PA-10000312,Paper,CA-2015-109043
8997,8997,11-11-2018,Technology,35.184,Dallas,Texas,Patrick Gardner,TEC-PH-10004531,Phones,US-2018-116491
8998,8998,20-03-2018,Office Supplies,56.704,Houston,Texas,Harry Greene,OFF-PA-10000474,Paper,CA-2018-122763
9000,9000,13-05-2018,Furniture,458.43,Philadelphia,Pennsylvania,Mick Hernandez,FUR-CH-10001482,Chairs,CA-2018-137785
9001,9001,22-06-2015,Office Supplies,8.226,Phoenix,Arizona,Toby Braunhardt,OFF-BI-10001553,Binders,CA-2015-133389
9002,9002,02-12-2015,Technology,5.95,Sandy Springs,Georgia,Elizabeth Moffitt,TEC-AC-10000199,Accessories,CA-2015-103807
9004,9004,05-04-2016,Technology,239.94,Spokane,Washington,Jennifer Ferguson,TEC-AC-10001767,Accessories,CA-2016-102855
9006,9006,18-11-2018,Office Supplies,92.52,Milwaukee,Wisconsin,Nona Balk,OFF-ST-10001321,Storage,CA-2018-107825
9010,9010,12-07-2018,Office Supplies,3.816,Fairfield,Ohio,Cari Schnelling,OFF-PA-10000791,Paper,CA-2018-106047
9011,9011,19-05-2018,Office Supplies,26.16,Huntsville,Alabama,Neil Ducich,OFF-BI-10001787,Binders,CA-2018-127803
9012,9012,20-12-2016,Technology,100.8,Houston,Texas,Emily Ducich,TEC-AC-10004353,Accessories,CA-2016-137071
9013,9013,21-02-2017,Furniture,135.8,New York City,New York,Erin Ashbrook,FUR-FU-10001861,Furnishings,CA-2017-121447
9014,9014,18-03-2018,Office Supplies,13.9,Los Angeles,California,Barry Pond,OFF-AR-10002766,Art,CA-2018-143084
9016,9016,17-12-2017,Office Supplies,13.488,Carlsbad,New Mexico,Noel Staavos,OFF-BI-10001636,Binders,CA-2017-131639
9018,9018,26-03-2017,Office Supplies,17.64,Pocatello,Idaho,Mark Van Huff,OFF-PA-10001838,Paper,CA-2017-161361
9020,9020,16-12-2015,Technology,99.98,Springfield,Virginia,Laurel Elliston,TEC-AC-10001314,Accessories,CA-2015-100706
9022,9022,15-11-2016,Office Supplies,166.92,Toledo,Ohio,Victoria Pisteka,OFF-BI-10002133,Binders,CA-2016-129525
9023,9023,22-08-2017,Furniture,98.328,Fort Collins,Colorado,Tony Chapman,FUR-FU-10001979,Furnishings,US-2017-141880
9024,9024,29-06-2016,Furniture,117.882,New York City,New York,Sheri Gordon,FUR-CH-10001482,Chairs,CA-2016-165799
9025,9025,26-06-2017,Technology,20.97,New York City,New York,Victoria Pisteka,TEC-AC-10002018,Accessories,CA-2017-102127
9028,9028,17-09-2017,Furniture,14.82,Marlborough,Massachusetts,Patrick O'Donnell,FUR-FU-10002597,Furnishings,US-2017-152415
9030,9030,18-07-2015,Office Supplies,13.904,New Rochelle,New York,Jack Lebron,OFF-BI-10002103,Binders,CA-2015-138198
9031,9031,01-09-2018,Office Supplies,314.6,Seattle,Washington,Rick Wilson,OFF-AP-10001005,Appliances,CA-2018-128041
9033,9033,22-06-2018,Furniture,487.96,Detroit,Michigan,Rick Bensley,FUR-CH-10000454,Chairs,CA-2018-105823
9034,9034,02-09-2015,Office Supplies,1793.98,Fayetteville,Arkansas,Sanjit Chand,OFF-BI-10001359,Binders,CA-2015-152268
9035,9035,01-10-2016,Office Supplies,2.992,Quincy,Illinois,Eric Murdock,OFF-BI-10003196,Binders,CA-2016-148873
9037,9037,07-04-2016,Office Supplies,25.92,New York City,New York,Resi Pölking,OFF-PA-10002262,Paper,CA-2016-166492
9039,9039,21-11-2018,Technology,55.176,Houston,Texas,Henia Zydlo,TEC-PH-10003555,Phones,CA-2018-157420
9040,9040,17-12-2017,Office Supplies,9892.74,Detroit,Michigan,Adrian Barton,OFF-BI-10000545,Binders,CA-2017-117121
9041,9041,19-09-2015,Furniture,73.915,Chandler,Arizona,Neil Ducich,FUR-TA-10004607,Tables,CA-2015-138177
9042,9042,28-09-2015,Furniture,337.088,Hollywood,Florida,Xylona Preis,FUR-FU-10000277,Furnishings,CA-2015-114335
9043,9043,22-09-2016,Office Supplies,61.44,Los Angeles,California,Muhammed MacIntyre,OFF-AP-10004532,Appliances,CA-2016-168760
9044,9044,07-11-2017,Technology,479.97,San Francisco,California,Marina Lichtenstein,TEC-AC-10003911,Accessories,CA-2017-168830
9045,9045,16-12-2018,Office Supplies,5.984,Sunnyvale,California,Kalyca Meade,OFF-BI-10003196,Binders,CA-2018-137463
9050,9050,21-09-2015,Office Supplies,66.03,New York City,New York,Sara Luxemburg,OFF-AR-10002956,Art,CA-2015-124513
9051,9051,18-05-2016,Office Supplies,10.86,Los Angeles,California,Anthony Jacobs,OFF-PA-10003724,Paper,CA-2016-165554
9052,9052,26-03-2015,Office Supplies,3.36,San Francisco,California,Damala Kotsonis,OFF-AR-10004272,Art,CA-2015-141838
9055,9055,22-09-2018,Office Supplies,21.96,Santa Ana,California,Berenike Kampe,OFF-SU-10001218,Supplies,CA-2018-117009
9056,9056,12-09-2016,Technology,21.98,Seattle,Washington,Craig Carreira,TEC-AC-10004209,Accessories,CA-2016-128993
9057,9057,02-11-2016,Furniture,2621.322,New York City,New York,Emily Ducich,FUR-CH-10002073,Chairs,CA-2016-160227
9058,9058,20-10-2016,Furniture,74.76,Los Angeles,California,Stewart Visinsky,FUR-FU-10003424,Furnishings,CA-2016-149097
9060,9060,14-06-2017,Furniture,1115.17,Seattle,Washington,Anthony Rawles,FUR-TA-10004619,Tables,CA-2017-132304
9061,9061,20-11-2016,Office Supplies,89.696,San Diego,California,Chris Selesnick,OFF-BI-10002854,Binders,CA-2016-136420
9063,9063,28-02-2017,Office Supplies,36.48,New York City,New York,Rick Reed,OFF-FA-10003495,Fasteners,CA-2017-101623
9064,9064,14-10-2015,Office Supplies,322.192,Chicago,Illinois,Bradley Drucker,OFF-PA-10002581,Paper,US-2015-151015
9067,9067,26-05-2018,Technology,23.08,Harrisonburg,Virginia,Bryan Mills,TEC-AC-10000521,Accessories,CA-2018-152968
9068,9068,04-02-2017,Technology,90.48,Rockville,Maryland,Maribeth Schnelling,TEC-PH-10002890,Phones,CA-2017-150077
9069,9069,02-09-2017,Furniture,215.976,Des Moines,Washington,Becky Martin,FUR-CH-10003061,Chairs,CA-2017-106278
9071,9071,04-12-2018,Furniture,11.352,Philadelphia,Pennsylvania,Katrina Edelman,FUR-FU-10001918,Furnishings,CA-2018-147550
9072,9072,12-06-2016,Office Supplies,24.56,Columbus,Indiana,Sam Zeldin,OFF-ST-10002444,Storage,CA-2016-136105
9073,9073,04-09-2017,Office Supplies,16.56,Springfield,Missouri,Mick Brown,OFF-EN-10003286,Envelopes,CA-2017-142524
9075,9075,21-04-2015,Office Supplies,828.84,Henderson,Kentucky,Dorothy Badders,OFF-ST-10002574,Storage,CA-2015-136336
9076,9076,05-11-2016,Office Supplies,7.218,Lakewood,Ohio,Christy Brittain,OFF-BI-10000773,Binders,US-2016-136259
9078,9078,03-11-2015,Technology,89.97,Omaha,Nebraska,Stephanie Phelps,TEC-AC-10003280,Accessories,US-2015-124625
9079,9079,16-02-2017,Furniture,318.08,Henderson,Kentucky,Giulietta Weimer,FUR-FU-10003773,Furnishings,CA-2017-108105
9081,9081,11-09-2018,Technology,143.952,Santa Ana,California,Ken Heidel,TEC-PH-10002564,Phones,CA-2018-166898
9083,9083,02-11-2018,Office Supplies,5.56,Springfield,Virginia,Barry Gonzalez,OFF-AR-10000246,Art,CA-2018-169005
9084,9084,06-02-2016,Office Supplies,146.73,Suffolk,Virginia,Lori Olson,OFF-ST-10002554,Storage,CA-2016-104038
9086,9086,10-09-2017,Office Supplies,276.784,Los Angeles,California,Dianna Vittorini,OFF-BI-10004318,Binders,CA-2017-126102
9087,9087,26-09-2017,Office Supplies,93.032,Houston,Texas,Lisa Ryan,OFF-AP-10001564,Appliances,CA-2017-143406
9089,9089,15-12-2016,Technology,246.168,Cary,North Carolina,Rick Reed,TEC-PH-10001433,Phones,CA-2016-150308
9090,9090,17-09-2017,Office Supplies,295.4,Springfield,Ohio,Troy Staebel,OFF-ST-10002790,Storage,CA-2017-131093
9091,9091,13-10-2018,Office Supplies,348.56,Louisville,Kentucky,Alan Hwang,OFF-ST-10002974,Storage,US-2018-148831
9092,9092,28-06-2016,Office Supplies,15.552,Troy,Ohio,Dorothy Wardle,OFF-PA-10003177,Paper,CA-2016-162950
9094,9094,01-06-2016,Technology,299.98,Detroit,Michigan,Ashley Jarboe,TEC-PH-10001299,Phones,US-2016-132836
9098,9098,12-04-2015,Office Supplies,32.4,Bloomington,Indiana,Stewart Visinsky,OFF-PA-10000289,Paper,US-2015-158365
9099,9099,12-10-2018,Technology,369.544,Dallas,Texas,Matthew Grinstein,TEC-PH-10002085,Phones,CA-2018-152933
9102,9102,07-11-2016,Office Supplies,23.64,Houston,Texas,Adrian Barton,OFF-AR-10001683,Art,CA-2016-163181
9108,9108,25-05-2016,Office Supplies,22.368,Haltom City,Texas,Muhammed MacIntyre,OFF-SU-10002557,Supplies,CA-2016-132941
9111,9111,13-10-2015,Office Supplies,36.4,Richmond,Virginia,Michelle Arnett,OFF-EN-10003160,Envelopes,CA-2015-132010
9115,9115,07-02-2017,Technology,623.96,Los Angeles,California,Erica Bern,TEC-PH-10004094,Phones,CA-2017-135461
9116,9116,19-01-2018,Technology,429.6,Philadelphia,Pennsylvania,Neola Schneider,TEC-PH-10001817,Phones,CA-2018-153045
9120,9120,06-06-2017,Office Supplies,22.05,Los Angeles,California,Ross Baird,OFF-LA-10000452,Labels,US-2017-155971
9122,9122,18-03-2018,Office Supplies,90.86,Los Angeles,California,Jason Klamczynski,OFF-AP-10000358,Appliances,CA-2018-122007
9123,9123,24-11-2018,Office Supplies,7.78,San Francisco,California,Patrick Ryan,OFF-PA-10002137,Paper,CA-2018-162250
9124,9124,26-11-2017,Office Supplies,78.759,Philadelphia,Pennsylvania,Eric Hoffmann,OFF-BI-10003364,Binders,US-2017-158288
9125,9125,18-08-2017,Furniture,9.552,Houston,Texas,Matt Abelman,FUR-FU-10001940,Furnishings,CA-2017-128916
9127,9127,28-11-2016,Office Supplies,8.28,Las Cruces,New Mexico,Michelle Arnett,OFF-AR-10004441,Art,CA-2016-157028
9128,9128,25-05-2018,Office Supplies,50.136,Houston,Texas,Jeremy Lonsdale,OFF-ST-10002182,Storage,CA-2018-112473
9129,9129,04-09-2018,Office Supplies,88.074,Redmond,Oregon,Aaron Smayling,OFF-BI-10002931,Binders,US-2018-147655
9130,9130,24-03-2017,Furniture,301.47,Cleveland,Ohio,Dan Campbell,FUR-BO-10004357,Bookcases,CA-2017-130911
9132,9132,28-05-2018,Furniture,27.46,Laurel,Maryland,Michael Dominguez,FUR-FU-10001473,Furnishings,CA-2018-100055
9134,9134,31-08-2016,Technology,555.96,San Diego,California,Rick Huthwaite,TEC-PH-10004447,Phones,CA-2016-157805
9135,9135,12-04-2017,Office Supplies,129.552,Wilson,North Carolina,Thomas Boland,OFF-ST-10001469,Storage,CA-2017-124254
9138,9138,02-02-2015,Office Supplies,18.336,Saint Petersburg,Florida,Eric Barreto,OFF-BI-10000666,Binders,CA-2015-123400
9140,9140,02-09-2015,Technology,475.944,Buffalo Grove,Illinois,Bryan Mills,TEC-AC-10000844,Accessories,CA-2015-106971
9141,9141,30-09-2018,Technology,159.98,Los Angeles,California,Bradley Talbott,TEC-AC-10002402,Accessories,CA-2018-123029
9142,9142,05-09-2017,Technology,43.6,New York City,New York,Fred Wasserman,TEC-PH-10003988,Phones,CA-2017-139409
9143,9143,20-05-2018,Office Supplies,8.288,Las Vegas,Nevada,Rick Duston,OFF-BI-10004040,Binders,US-2018-166688
9146,9146,20-09-2016,Office Supplies,2.808,Naperville,Illinois,Theone Pippenger,OFF-BI-10000138,Binders,CA-2016-126970
9147,9147,23-01-2017,Technology,99.98,Burlington,Vermont,Claudia Bergmann,TEC-AC-10002926,Accessories,US-2017-165505
9150,9150,01-06-2015,Office Supplies,138.56,Detroit,Michigan,Quincy Jones,OFF-BI-10001765,Binders,US-2015-157070
9152,9152,24-09-2016,Office Supplies,14.576,Avondale,Arizona,Kunst Miller,OFF-AR-10003179,Art,US-2016-106873
9155,9155,01-08-2017,Furniture,19.312,Philadelphia,Pennsylvania,Khloe Miller,FUR-FU-10004864,Furnishings,CA-2017-132990
9156,9156,23-01-2015,Office Supplies,40.08,Las Vegas,Nevada,Ionia McGrath,OFF-PA-10001804,Paper,CA-2015-102645
9157,9157,04-08-2015,Office Supplies,101.96,Bangor,Maine,Marina Lichtenstein,OFF-AP-10001271,Appliances,CA-2015-134215
9160,9160,09-08-2017,Office Supplies,4.338,Hendersonville,Tennessee,Gary Hansen,OFF-BI-10003314,Binders,CA-2017-118934
9162,9162,08-12-2017,Furniture,405.86,Eau Claire,Wisconsin,Arthur Gainer,FUR-BO-10003450,Bookcases,CA-2017-160108
9164,9164,08-06-2016,Technology,2.376,Chicago,Illinois,Maureen Gnade,TEC-AC-10003433,Accessories,CA-2016-164007
9166,9166,24-06-2017,Technology,4476.8,San Diego,California,Max Jones,TEC-MA-10000984,Machines,CA-2017-100300
9169,9169,15-03-2017,Office Supplies,319.76,Jackson,Mississippi,Sanjit Jacobs,OFF-PA-10001954,Paper,CA-2017-140571
9171,9171,01-12-2017,Furniture,31.96,Oxnard,California,Laurel Beltran,FUR-FU-10000448,Furnishings,US-2017-155768
9175,9175,12-06-2018,Technology,71.976,Kent,Washington,Sarah Brown,TEC-PH-10002564,Phones,CA-2018-119424
9177,9177,19-03-2017,Office Supplies,31.086,Nashville,Tennessee,Corey Catlett,OFF-BI-10001153,Binders,CA-2017-118178
9178,9178,14-11-2017,Technology,13.98,New York City,New York,Darren Powers,TEC-PH-10003356,Phones,CA-2017-166618
9180,9180,07-08-2018,Technology,707.88,Westminster,California,Jeremy Lonsdale,TEC-PH-10002415,Phones,CA-2018-156776
9188,9188,21-08-2016,Office Supplies,3.488,Allentown,Pennsylvania,Sean Miller,OFF-SU-10001935,Supplies,US-2016-130512
9193,9193,02-11-2016,Office Supplies,29.372,San Antonio,Texas,Barry Blumstein,OFF-BI-10001524,Binders,CA-2016-141810
9195,9195,30-11-2015,Office Supplies,47.992,Avondale,Arizona,Philip Brown,OFF-SU-10001664,Supplies,CA-2015-146843
9197,9197,10-05-2015,Office Supplies,39.96,San Jose,California,Greg Matthias,OFF-PA-10004353,Paper,CA-2015-103310
9201,9201,17-10-2017,Furniture,120.98,Perth Amboy,New Jersey,Nick Radford,FUR-BO-10001337,Bookcases,CA-2017-152688
9203,9203,30-10-2017,Office Supplies,28.752,New York City,New York,Edward Hooks,OFF-BI-10004817,Binders,CA-2017-153836
9205,9205,01-12-2017,Office Supplies,23.04,Los Angeles,California,Fred Hopkins,OFF-AR-10001149,Art,CA-2017-104689
9206,9206,21-04-2017,Office Supplies,15.48,Milford,Connecticut,Brian Thompson,OFF-AR-10004817,Art,CA-2017-146423
9208,9208,03-08-2018,Technology,39.816,Bloomington,Illinois,Adrian Barton,TEC-AC-10000682,Accessories,CA-2018-140781
9209,9209,03-08-2018,Office Supplies,16.06,Seattle,Washington,Scot Coram,OFF-ST-10003996,Storage,CA-2018-141747
9210,9210,11-12-2018,Office Supplies,7.28,Burlington,Iowa,Roy Skaria,OFF-EN-10003160,Envelopes,CA-2018-142776
9212,9212,14-03-2016,Office Supplies,19.44,Roseville,California,Arianne Irving,OFF-PA-10002105,Paper,CA-2016-167479
9213,9213,08-12-2015,Furniture,39.88,San Francisco,California,Denny Joy,FUR-FU-10000397,Furnishings,CA-2015-144071
9215,9215,30-09-2018,Office Supplies,20.664,Philadelphia,Pennsylvania,Barbara Fisher,OFF-LA-10004677,Labels,US-2018-120908
9216,9216,21-11-2017,Office Supplies,32.4,Los Angeles,California,Tiffany House,OFF-PA-10004451,Paper,CA-2017-152646
9217,9217,24-11-2018,Office Supplies,13.762,Odessa,Texas,Jason Gross,OFF-AP-10002311,Appliances,CA-2018-103765
9218,9218,14-11-2018,Office Supplies,15.28,Minneapolis,Minnesota,Arthur Wiediger,OFF-EN-10004459,Envelopes,US-2018-118157
9219,9219,16-08-2016,Office Supplies,44.688,Philadelphia,Pennsylvania,Joni Wasserman,OFF-ST-10002352,Storage,US-2016-164238
9221,9221,13-10-2018,Office Supplies,11.07,Lafayette,Louisiana,Michelle Huthwaite,OFF-LA-10000248,Labels,CA-2018-103212
9224,9224,04-11-2018,Office Supplies,7.536,Bryan,Texas,Frank Merwin,OFF-BI-10001308,Binders,CA-2018-121160
9228,9228,19-03-2018,Office Supplies,381.36,Los Angeles,California,George Zrebassa,OFF-AP-10001205,Appliances,CA-2018-140515
9229,9229,03-11-2015,Office Supplies,6.72,Los Angeles,California,Tracy Collins,OFF-AR-10001868,Art,CA-2015-153619
9230,9230,23-07-2018,Office Supplies,15.192,Los Angeles,California,Tracy Blumstein,OFF-BI-10003429,Binders,CA-2018-133718
9232,9232,27-12-2015,Office Supplies,946.764,Phoenix,Arizona,Resi Pölking,OFF-BI-10003650,Binders,CA-2015-148383
9233,9233,02-09-2017,Furniture,94.68,Los Angeles,California,Lena Radford,FUR-FU-10001889,Furnishings,CA-2017-126732
9239,9239,11-02-2018,Furniture,147.568,Columbus,Ohio,Magdelene Morse,FUR-FU-10003601,Furnishings,CA-2018-138156
9240,9240,27-10-2018,Office Supplies,56.784,Tallahassee,Florida,Nona Balk,OFF-PA-10001685,Paper,CA-2018-110310
9243,9243,09-07-2015,Office Supplies,14.304,San Francisco,California,Darrin Sayre,OFF-BI-10002609,Binders,CA-2015-113271
9247,9247,22-05-2018,Office Supplies,9.84,San Francisco,California,Vicky Freymann,OFF-AR-10003651,Art,CA-2018-130106
9249,9249,10-11-2017,Office Supplies,3.64,New York City,New York,Scott Williamson,OFF-BI-10002557,Binders,CA-2017-127761
9251,9251,02-12-2017,Office Supplies,115.84,Marion,Iowa,Pauline Webber,OFF-BI-10001107,Binders,CA-2017-105354
9252,9252,02-03-2018,Office Supplies,107.648,Los Angeles,California,Ken Dana,OFF-BI-10004224,Binders,CA-2018-155712
9253,9253,23-09-2018,Technology,199.95,Pine Bluff,Arkansas,Doug O'Connell,TEC-AC-10001114,Accessories,CA-2018-102309
9255,9255,11-02-2015,Furniture,60.89,Columbia,Missouri,Guy Armstrong,FUR-CH-10001146,Chairs,CA-2015-168368
9261,9261,11-11-2018,Office Supplies,25.5,Aberdeen,South Dakota,Jeremy Lonsdale,OFF-SU-10004661,Supplies,CA-2018-167976
9262,9262,02-09-2018,Furniture,215.976,Seattle,Washington,Stephanie Ulpright,FUR-CH-10003061,Chairs,CA-2018-111388
9263,9263,09-10-2016,Furniture,389.97,Detroit,Michigan,Fred McMath,FUR-CH-10000513,Chairs,CA-2016-124499
9265,9265,24-11-2018,Office Supplies,11.673,Memphis,Tennessee,Maribeth Yedwab,OFF-BI-10000216,Binders,US-2018-128118
9267,9267,08-02-2015,Furniture,14.56,North Las Vegas,Nevada,Nathan Mautz,FUR-FU-10002111,Furnishings,CA-2015-125759
9268,9268,25-09-2016,Furniture,102.582,Freeport,New York,Carlos Soltero,FUR-CH-10001545,Chairs,CA-2016-151869
9270,9270,21-08-2018,Office Supplies,32.088,New York City,New York,Pete Kriz,OFF-BI-10003476,Binders,US-2018-102183
9272,9272,12-05-2017,Furniture,10.02,New York City,New York,Harry Marie,FUR-FU-10000320,Furnishings,CA-2017-100510
9274,9274,02-09-2018,Office Supplies,1577.94,Henderson,Kentucky,Alan Hwang,OFF-BI-10003650,Binders,CA-2018-146983
9275,9275,10-10-2015,Office Supplies,255.85,Albuquerque,New Mexico,Fred Chung,OFF-AR-10000937,Art,US-2015-134054
9276,9276,26-05-2017,Office Supplies,184.704,Delray Beach,Florida,Cathy Prescott,OFF-ST-10000532,Storage,CA-2017-113236
9278,9278,01-12-2018,Office Supplies,15.936,Philadelphia,Pennsylvania,Sean Christensen,OFF-LA-10004853,Labels,CA-2018-122539
9281,9281,20-09-2017,Furniture,163.88,Seattle,Washington,Heather Jas,FUR-BO-10002853,Bookcases,CA-2017-166772
9282,9282,11-09-2018,Office Supplies,67.9,Richmond,Virginia,Cassandra Brandow,OFF-AP-10000027,Appliances,US-2018-152898
9283,9283,30-12-2017,Office Supplies,72.224,West Palm Beach,Florida,Evan Henry,OFF-PA-10002421,Paper,CA-2017-160486
9284,9284,02-09-2018,Office Supplies,11.696,Fort Collins,Colorado,Luke Weiss,OFF-LA-10002475,Labels,CA-2018-102218
9285,9285,18-11-2015,Furniture,392.94,Franklin,Wisconsin,Michael Kennedy,FUR-CH-10001482,Chairs,CA-2015-161032
9286,9286,21-11-2016,Furniture,18.176,Monroe,North Carolina,John Huston,FUR-FU-10000087,Furnishings,CA-2016-102778
9287,9287,19-06-2018,Office Supplies,6.888,Dallas,Texas,Deborah Brumfield,OFF-BI-10003166,Binders,CA-2018-154011
9289,9289,30-11-2018,Furniture,1079.316,Philadelphia,Pennsylvania,Trudy Brown,FUR-CH-10003981,Chairs,US-2018-165456
9290,9290,23-04-2015,Office Supplies,48.91,San Francisco,California,Nathan Mautz,OFF-PA-10001878,Paper,CA-2015-111857
9291,9291,23-09-2015,Office Supplies,9.84,Dover,Delaware,Thomas Thornton,OFF-AR-10002375,Art,CA-2015-163650
