Customer_Row_ID,Customer ID,Customer_Name,Segment
7471,JW-15955,Ann Chong,Corporate
7473,JK-15625,Eugene Moren,Home Office
7474,JK-15625,Quincy Jones,Corporate
7475,JO-15550,Maria Etezadi,Home Office
7482,TP-21130,Laurel Beltran,Home Office
7483,TP-21130,Julie Prescott,Home Office
7484,BS-11590,Ed Braxton,Corporate
7485,AB-10255,Christopher Schild,Home Office
7487,AB-10255,Peter McVee,Home Office
7490,FO-14305,Anna Andreadi,Consumer
7491,MF-17665,Frank Atkinson,Corporate
7492,SA-20830,Charlotte Melton,Consumer
7493,SH-19975,Cindy Chapman,Consumer
7496,JL-15235,Toby Carlisle,Consumer
7503,JL-15235,Tom Boeckenhauer,Consumer
7505,JL-15235,Jason Klamczynski,Corporate
7506,KH-16630,Ben Wallace,Consumer
7507,KH-16630,Shahid Hopkins,Consumer
7509,KH-16630,John Lee,Consumer
7515,KH-16630,John Lee,Consumer
7522,KH-16630,Maribeth Dona,Consumer
7525,RM-19750,Clay Ludtke,Consumer
7527,RM-19750,Ruben Ausman,Corporate
7532,VM-21835,Lena Creighton,Consumer
7534,VM-21835,Scot Wooten,Consumer
7536,LH-17155,Henry Goldwyn,Corporate
7537,LH-17155,Mark Van Huff,Consumer
7538,LH-17155,Greg Tran,Consumer
7539,WB-21850,Bill Stewart,Corporate
7546,WB-21850,Craig Molinari,Corporate
7550,WB-21850,Elizabeth Moffitt,Corporate
7551,AP-10915,Katharine Harms,Corporate
7555,RA-19915,Art Foster,Consumer
7557,RA-19915,Justin Ritter,Corporate
7559,DR-12880,Daniel Lacy,Consumer
7562,DR-12880,Brian Dahlen,Consumer
7563,DR-12880,Rob Beeghly,Consumer
7564,DR-12880,Ross Baird,Home Office
7565,DR-12880,Tim Brockman,Consumer
7567,DR-12880,Katherine Nockton,Corporate
7569,DR-12880,Rob Lucas,Consumer
7572,DR-12880,Frank Hawley,Corporate
7575,JG-15310,Yana Sorensen,Corporate
7577,JG-15310,Steven Ward,Corporate
7579,LC-16870,Parhena Norris,Home Office
7580,GB-14530,Annie Thurman,Consumer
7582,GB-14530,Ed Jacobs,Consumer
7583,GB-14530,Denise Monton,Corporate
7584,CK-12205,Kristen Hastings,Corporate
7589,TS-21160,Mick Brown,Consumer
7590,TS-21160,Dana Kaydos,Consumer
7591,MH-18025,Dean Braden,Consumer
7595,DM-12955,Christina VanderZanden,Consumer
7597,DM-12955,Grace Kelly,Corporate
7598,JJ-15760,Joseph Airdo,Consumer
7604,KB-16585,Thea Hudgings,Corporate
7605,KB-16585,Brian Stugart,Consumer
7608,CM-12160,Neola Schneider,Consumer
7609,FM-14215,Mike Kennedy,Consumer
7611,RF-19735,Sue Ann Reed,Consumer
7612,JK-15370,Brosina Hoffman,Consumer
7615,JK-15370,Shahid Collister,Consumer
7616,JK-15370,Randy Ferguson,Corporate
7617,JK-15370,Chris McAfee,Consumer
7619,JB-16045,Jim Mitchum,Corporate
7621,PN-18775,Richard Bierner,Consumer
7624,LF-17185,Shirley Schmidt,Home Office
7625,RH-19510,Nathan Mautz,Home Office
7627,MC-17575,Eudokia Martin,Corporate
7630,MN-17935,Mark Packer,Home Office
7633,MN-17935,Katherine Hughes,Consumer
7638,EH-14125,Dorothy Badders,Corporate
7642,TC-21535,Laurel Beltran,Home Office
7646,JD-15895,Carol Adams,Corporate
7647,IL-15100,Daniel Lacy,Consumer
7648,IL-15100,Fred Chung,Corporate
7650,SW-20350,David Bremer,Corporate
7652,DP-13390,Chloris Kastensmidt,Consumer
7654,BT-11395,Fred Wasserman,Corporate
7655,BT-11395,John Murray,Consumer
7657,JE-15475,Paul Stevenson,Home Office
7659,EJ-13720,Tony Chapman,Home Office
7660,EJ-13720,Cynthia Voltz,Corporate
7661,EJ-13720,Vivek Sundaresam,Consumer
7663,BE-11410,Sonia Cooley,Consumer
7664,KL-16555,Speros Goranitis,Consumer
7665,KL-16555,Nicole Brennan,Corporate
7666,NC-18415,Daniel Raglin,Home Office
7669,NC-18415,Matt Abelman,Home Office
7676,NC-18415,Trudy Schmidt,Consumer
7677,NC-18415,Jack Garza,Consumer
7678,NC-18415,Katherine Murray,Home Office
7683,NC-18415,Shirley Daniels,Home Office
7685,AH-10690,Ted Trevino,Consumer
7687,AH-10690,Brenda Bowman,Corporate
7690,AH-10690,Ricardo Sperren,Corporate
7693,AH-10690,Arianne Irving,Consumer
7695,AH-10690,Marc Crier,Consumer
7696,AH-10690,Adrian Hane,Home Office
7698,PK-19075,Ben Ferrer,Home Office
7703,NG-18430,Andrew Allen,Consumer
7708,ZD-21925,Stuart Van,Corporate
7709,ZD-21925,Evan Henry,Consumer
7711,NW-18400,John Lucas,Consumer
7712,NW-18400,Janet Martin,Consumer
7715,NW-18400,Joni Blumstein,Consumer
7716,HG-14845,Peter Bühler,Consumer
7717,HG-14845,Stefania Perrino,Corporate
7719,HG-14845,Matt Connell,Corporate
7720,HG-14845,Brooke Gillingham,Corporate
7723,CC-12685,Jesus Ocampo,Home Office
7724,CC-12685,Alex Russell,Corporate
7725,CC-12685,Tony Sayre,Consumer
7728,JG-15805,Jim Kriz,Home Office
7729,RW-19540,George Ashbrook,Consumer
7730,RW-19540,Tanja Norvell,Home Office
7731,RW-19540,Tamara Willingham,Home Office
7732,RW-19540,Pete Armstrong,Home Office
7733,LS-17230,John Dryer,Consumer
7734,LS-17230,Michael Nguyen,Consumer
7735,MY-18295,Gene McClure,Consumer
7736,MY-18295,Deirdre Greer,Corporate
7737,JM-15655,James Galang,Consumer
7738,JM-15655,Alex Grayson,Consumer
7739,KM-16720,Jay Fein,Consumer
7740,KM-16720,Steve Carroll,Home Office
7742,KM-16720,Carlos Meador,Consumer
7743,KM-16720,Kean Thornton,Consumer
7744,KE-16420,Christine Phan,Corporate
7747,TS-21370,Eileen Kiefer,Home Office
7748,TS-21370,Carl Weiss,Home Office
7749,TS-21370,Keith Herrera,Consumer
7754,TS-21370,Ann Blume,Corporate
7755,TS-21370,Adam Hart,Corporate
7756,SZ-20035,Clytie Kelty,Consumer
7758,JE-15745,Stefania Perrino,Corporate
7760,JE-15745,Jennifer Patt,Corporate
7761,MS-17980,Barry Gonzalez,Consumer
7762,DH-13675,Clay Cheatham,Consumer
7763,GT-14755,Sara Luxemburg,Home Office
7764,GH-14410,Frank Olsen,Consumer
7765,GH-14410,Brenda Bowman,Corporate
7768,DM-13015,Denny Ordway,Consumer
7769,DM-13015,Larry Blacks,Consumer
7770,DM-13015,Thomas Seio,Corporate
7772,TC-21295,Cindy Stewart,Consumer
7775,JK-16120,Susan Pistek,Consumer
7776,JK-16120,Cynthia Delaney,Home Office
7780,NC-18415,Roy Französisch,Consumer
7782,NC-18415,Frank Olsen,Consumer
7783,AJ-10960,Elpida Rittenbach,Corporate
7786,LC-16885,Philip Brown,Consumer
7787,GW-14605,Luke Weiss,Consumer
7791,SC-20305,Frank Gastineau,Home Office
7792,JF-15355,Barry Pond,Corporate
7793,JF-15355,Sung Pak,Corporate
7794,JF-15355,Jonathan Doherty,Corporate
7796,JF-15355,Fred McMath,Consumer
7797,JF-15355,Michael Paige,Corporate
7798,JF-15355,Harold Ryan,Corporate
7801,DM-13015,Barry Weirich,Consumer
7802,DM-13015,Maurice Satty,Consumer
7803,DM-13015,Sanjit Jacobs,Home Office
7808,DM-13015,Vivek Sundaresam,Consumer
7811,EP-13915,Dave Kipp,Consumer
7815,JG-15805,Maureen Gastineau,Home Office
7817,JG-15805,Dennis Pardue,Home Office
7820,PF-19120,Caroline Jumper,Consumer
7821,PF-19120,Carl Weiss,Home Office
7822,PF-19120,Giulietta Weimer,Consumer
7823,PF-19120,Paul Prost,Home Office
7825,DW-13195,Pauline Webber,Corporate
7826,CK-12595,Pauline Webber,Corporate
7827,CC-12670,Craig Yedwab,Corporate
7829,SV-20785,Bart Watters,Corporate
7833,SV-20785,Mick Brown,Consumer
7834,SV-20785,Cyra Reiten,Home Office
7835,SP-20860,Eugene Barchas,Consumer
7837,SP-20860,Sally Hughsby,Corporate
7840,SP-20860,Christina VanderZanden,Consumer
7842,MS-17770,Annie Thurman,Consumer
7843,TC-21475,Allen Goldenen,Consumer
7845,SJ-20125,Gene McClure,Consumer
7846,DS-13180,Jamie Kunitz,Consumer
7848,DS-13180,Don Weiss,Consumer
7849,SC-20800,Adam Shillingsburg,Consumer
7852,SH-20395,Thomas Seio,Corporate
7854,SF-20965,Sean Miller,Home Office
7855,MG-17680,Brosina Hoffman,Consumer
7857,CS-12400,Laurel Workman,Corporate
7861,VT-21700,Joseph Airdo,Consumer
7862,VT-21700,Kelly Andreada,Consumer
7864,VT-21700,Toby Gnade,Consumer
7868,VT-21700,Dennis Bolton,Home Office
7869,VT-21700,Lynn Smith,Consumer
7870,VT-21700,Michael Oakman,Consumer
7871,VT-21700,Carol Adams,Corporate
7872,VT-21700,Daniel Byrd,Home Office
7876,AB-10105,Damala Kotsonis,Corporate
7878,MM-18280,Evan Bailliet,Consumer
7879,MM-18280,Daniel Raglin,Home Office
7880,ML-17410,Jim Sink,Corporate
7881,ML-17410,Lena Cacioppo,Consumer
7889,ML-17410,Jeremy Pistek,Consumer
7890,ML-17410,Trudy Schmidt,Consumer
7894,ML-17410,Nathan Mautz,Home Office
7895,KD-16495,Eugene Hildebrand,Home Office
7898,KD-16495,Dan Campbell,Consumer
7905,RF-19735,Doug O'Connell,Consumer
7906,SC-20305,Lindsay Shagiari,Home Office
7908,SC-20305,Rob Williams,Corporate
7909,BN-11515,Roger Demir,Consumer
7913,BN-11515,Rob Beeghly,Consumer
7914,BN-11515,Joe Elijah,Consumer
7915,BN-11515,Steven Roelle,Home Office
7917,JS-15880,Phillina Ober,Home Office
7918,JS-15880,Julie Kriz,Home Office
7919,JS-15880,Julie Prescott,Home Office
7920,VG-21805,Dean percer,Home Office
7922,VG-21805,Joy Bell-,Consumer
7923,AW-10840,Paul Prost,Home Office
7925,AW-10840,Roy Französisch,Consumer
7927,AW-10840,Katharine Harms,Corporate
7930,LS-17230,Evan Minnotte,Home Office
7931,LS-17230,Damala Kotsonis,Corporate
7932,LS-17230,Mark Cousins,Corporate
7934,MH-17455,Rick Wilson,Corporate
7941,TS-21340,David Smith,Corporate
7943,TS-21340,Guy Armstrong,Consumer
7948,EH-13945,Shahid Collister,Consumer
7952,MG-17695,Katherine Ducich,Consumer
7954,DO-13435,Katharine Harms,Corporate
7956,AF-10870,Greg Guthrie,Corporate
7962,AF-10870,Jim Sink,Corporate
7967,SN-20710,Bart Pistole,Corporate
7968,SN-20710,Corey Catlett,Corporate
7971,SN-20710,Sung Pak,Corporate
7978,SN-20710,Jim Karlsson,Consumer
7980,MO-17500,Chad Cunningham,Home Office
7981,ON-18715,Darren Powers,Consumer
7982,SC-20095,Sandra Flanagan,Consumer
7984,MS-17710,Edward Hooks,Corporate
7986,MS-17710,Duane Noonan,Consumer
7987,DN-13690,Pauline Johnson,Consumer
7988,RB-19360,Matt Abelman,Home Office
7992,RB-19360,Vivian Mathis,Consumer
7994,RB-19360,Michelle Moray,Consumer
7997,NH-18610,Clay Rozendal,Home Office
7999,NH-18610,Bill Shonely,Corporate
8001,ED-13885,Rob Dowd,Consumer
8002,ED-13885,Karen Daniels,Consumer
8004,PW-19240,Anna Andreadi,Consumer
8007,DM-13345,Mick Crebagga,Consumer
8008,DW-13540,Anna Andreadi,Consumer
8011,EH-14125,Quincy Jones,Corporate
8012,KE-16420,Justin MacKendrick,Consumer
8013,KE-16420,Trudy Brown,Consumer
8017,SP-20920,Nicole Fjeld,Home Office
8019,PS-19045,Barry Französisch,Corporate
8020,JM-15250,Nora Paige,Consumer
8022,JM-15250,Harry Marie,Corporate
8026,JM-15250,Don Miller,Corporate
8030,JM-15250,Jill Fjeld,Consumer
8031,EB-13930,Neoma Murray,Consumer
8033,FG-14260,Mark Van Huff,Consumer
8037,FG-14260,Alejandro Grove,Consumer
8038,TH-21235,Beth Fritzler,Corporate
8039,TH-21235,John Castell,Consumer
8040,PL-18925,Candace McMahon,Corporate
8043,CC-12370,Paul Van Hugh,Home Office
8045,CC-12370,Doug O'Connell,Consumer
8046,CC-12370,Helen Abelman,Consumer
8047,JM-15535,Shahid Hopkins,Consumer
8048,KF-16285,Justin MacKendrick,Consumer
8049,KF-16285,Dean Katz,Corporate
8050,CS-12175,Craig Molinari,Corporate
8053,AR-10540,Barbara Fisher,Corporate
8054,MS-17770,Sylvia Foulston,Corporate
8055,DB-13120,Cassandra Brandow,Consumer
8061,DB-13120,Tamara Chand,Corporate
8063,DB-13120,Luke Weiss,Consumer
8068,DK-12895,Noel Staavos,Corporate
8070,DK-12895,Janet Martin,Consumer
8077,DK-12895,Randy Ferguson,Corporate
8080,DK-12895,Cathy Armstrong,Home Office
8081,DK-12895,Kristen Hastings,Corporate
8086,MP-17965,Lindsay Castell,Home Office
8087,Dp-13240,Jack Lebron,Consumer
8088,Dp-13240,Dario Medina,Corporate
8089,CC-12220,Mike Vittorini,Consumer
8090,CC-12220,Noel Staavos,Corporate
8091,CC-12220,Ann Steele,Home Office
8092,KM-16660,Meg Tillman,Consumer
8093,KM-16660,Sharelle Roach,Home Office
8094,KM-16660,Dennis Kane,Consumer
8098,MK-17905,Susan Vittorini,Consumer
8100,SC-20725,Rick Huthwaite,Home Office
8102,CC-12475,Sarah Brown,Consumer
8106,CC-12475,Cyra Reiten,Home Office
8109,BT-11305,Emily Grady,Consumer
8110,FH-14350,Russell D'Ascenzo,Consumer
8112,FH-14350,John Murray,Consumer
8115,FH-14350,Laurel Workman,Corporate
8116,FH-14350,Rick Wilson,Corporate
8117,FH-14350,Brooke Gillingham,Corporate
8118,FH-14350,Thomas Thornton,Consumer
8119,FH-14350,Eric Barreto,Consumer
8120,AA-10645,Liz Pelletier,Consumer
8123,AA-10645,Frank Preis,Consumer
8125,AA-10645,Joseph Airdo,Consumer
8126,JO-15145,Trudy Schmidt,Consumer
8129,JO-15145,Darren Powers,Consumer
8130,SF-20965,Jonathan Doherty,Corporate
8134,SF-20965,Gene Hale,Corporate
8135,SF-20965,Rob Dowd,Consumer
8137,SF-20965,Cindy Schnelling,Corporate
8138,CS-12355,Benjamin Farhat,Home Office
8139,CS-12355,Neil Knudson,Home Office
8142,SN-20710,Annie Zypern,Consumer
8146,SN-20710,Corey-Lock,Consumer
8148,SN-20710,Anna Gayman,Consumer
8149,JM-15655,Eugene Moren,Home Office
8150,JM-15655,Carol Adams,Corporate
8152,FH-14350,Raymond Buch,Consumer
8155,AJ-10795,Roger Demir,Consumer
8157,AJ-10795,Melanie Seite,Consumer
8158,AJ-10795,Patrick Gardner,Consumer
8159,AJ-10795,Karen Bern,Corporate
8160,AJ-10795,Rick Bensley,Home Office
8161,AJ-10795,John Dryer,Consumer
8162,AJ-10795,Jennifer Jackson,Consumer
8164,JF-15565,Liz Thompson,Consumer
8168,CS-11845,Anna Häberlin,Corporate
8169,SP-20920,Adam Bellavance,Home Office
8172,KE-16420,Fred McMath,Consumer
8173,KE-16420,Gary Hansen,Home Office
8176,GA-14515,Harold Engle,Corporate
8177,GA-14515,Sam Zeldin,Home Office
8178,SM-20950,Chad McGuire,Consumer
8179,SM-20950,Toby Gnade,Consumer
8180,SM-20950,Darren Koutras,Consumer
8181,SM-20950,Shahid Shariari,Consumer
8183,SM-20950,Brendan Murry,Corporate
8185,SM-20950,Maribeth Yedwab,Corporate
8186,DK-12985,Arthur Gainer,Consumer
8188,LC-16885,Bart Watters,Corporate
8189,LC-16885,Sheri Gordon,Consumer
8191,XP-21865,Christopher Conant,Consumer
8193,CS-11845,Lena Radford,Consumer
8196,BD-11770,David Bremer,Corporate
8197,DL-13330,Liz Preis,Consumer
8200,DL-13330,Art Ferguson,Consumer
8202,KH-16630,Keith Dawkins,Corporate
8207,KH-16630,Sue Ann Reed,Consumer
8209,KH-16630,Barry Gonzalez,Consumer
8211,KH-16630,Dario Medina,Corporate
8212,TP-21415,Michael Chen,Consumer
8214,TP-21415,Marina Lichtenstein,Corporate
8218,TP-21415,Russell D'Ascenzo,Consumer
8223,NP-18685,Aaron Bergman,Consumer
8224,SC-20680,Erin Ashbrook,Corporate
8226,DK-12895,Sandra Flanagan,Consumer
8228,DK-12895,Becky Castell,Home Office
8231,SM-20950,Philip Fox,Consumer
8233,SM-20950,Sanjit Engle,Consumer
8235,SM-20950,Caroline Jumper,Consumer
8238,LS-17245,Pete Takahito,Consumer
8242,KE-16420,Lena Hernandez,Consumer
8244,KE-16420,Ben Wallace,Consumer
8246,MC-17635,Bill Shonely,Corporate
8247,MC-17635,Dennis Pardue,Home Office
8249,Dp-13240,Christopher Schild,Home Office
8250,LC-16930,Maribeth Schnelling,Consumer
8254,LC-16930,Dana Kaydos,Consumer
8260,LC-16930,Skye Norling,Home Office
8263,LH-16900,Tony Chapman,Home Office
8264,TB-21175,Anne McFarland,Consumer
8265,TB-21175,Astrea Jones,Consumer
8267,TB-21175,Katherine Hughes,Consumer
8268,JM-15865,Liz Preis,Consumer
8272,KW-16435,Joe Elijah,Consumer
8273,KW-16435,Muhammed Yedwab,Corporate
8274,KW-16435,Frank Carlisle,Home Office
8275,SC-20095,Neil Ducich,Corporate
8276,SC-20095,Dennis Bolton,Home Office
8277,SC-20095,Lindsay Castell,Home Office
8280,SC-20095,Bruce Degenhardt,Consumer
8281,ZC-21910,Matt Connell,Corporate
8283,ZC-21910,Sam Zeldin,Home Office
8287,ZC-21910,Duane Huffman,Home Office
8293,RB-19465,Lena Creighton,Consumer
8294,JK-15370,Jack O'Briant,Corporate
8295,JK-15370,Meg Tillman,Consumer
8296,DD-13570,Edward Becker,Corporate
8298,MC-17275,Roland Schwarz,Corporate
8300,MC-17275,Richard Bierner,Consumer
8301,DL-13495,Olvera Toch,Consumer
8302,DL-13495,George Zrebassa,Corporate
8304,DL-13495,Nancy Lomonaco,Home Office
8305,DL-13495,Bruce Geld,Consumer
8306,NC-18625,Michelle Tran,Home Office
8309,NC-18625,Becky Castell,Home Office
8310,AC-10450,Giulietta Weimer,Consumer
8312,TS-21340,Bradley Drucker,Consumer
8314,TS-21340,Paul Van Hugh,Home Office
8318,TS-21340,Henry MacAllister,Consumer
8320,TS-21340,Erin Mull,Consumer
8321,MM-17920,Sandra Flanagan,Consumer
8322,LP-17080,Shahid Collister,Consumer
8323,LP-17080,Natalie DeCherney,Consumer
8325,LP-17080,Frank Carlisle,Home Office
8327,BG-11695,Kelly Lampkin,Corporate
8329,MG-18145,Xylona Preis,Consumer
8331,GZ-14470,Frank Preis,Consumer
8332,JL-15835,Pamela Stobb,Consumer
8336,JL-15835,Carl Weiss,Home Office
8337,DO-13435,Katherine Hughes,Consumer
8338,AB-10600,Tamara Chand,Corporate
8340,KB-16315,Yana Sorensen,Corporate
8341,KB-16315,Chris Cortes,Consumer
8342,TT-21070,Zuschuss Donatelli,Consumer
8343,TT-21070,Jay Kimmel,Consumer
8344,PV-18985,Gary McGarr,Consumer
8347,PV-18985,Jane Waco,Corporate
8352,DD-13570,Bill Overfelt,Corporate
8357,KD-16495,Xylona Preis,Consumer
8358,RA-19285,Michelle Moray,Consumer
8361,RA-19285,Trudy Schmidt,Consumer
8365,SS-20590,Janet Lee,Consumer
8366,JH-15820,Sam Zeldin,Home Office
8367,EH-14125,Lisa Ryan,Corporate
8370,EH-14125,Seth Vernon,Consumer
8371,EH-14125,Michael Granlund,Home Office
8372,TP-21415,Nathan Cano,Consumer
8373,RB-19330,Steve Carroll,Home Office
8374,RB-19330,Rose O'Brian,Consumer
8375,RB-19330,James Lanier,Home Office
8377,RB-19330,Pauline Webber,Corporate
8378,CB-12025,Monica Federle,Corporate
8381,CB-12025,Chris Cortes,Consumer
8382,CB-12025,Anna Chung,Consumer
8383,MP-17965,Mark Haberlin,Corporate
8384,MP-17965,Cynthia Delaney,Home Office
8386,SW-20245,Cynthia Voltz,Corporate
8387,SW-20245,Trudy Brown,Consumer
8389,SM-20950,Deirdre Greer,Corporate
8390,AP-10915,Ross DeVincentis,Home Office
8391,AH-10465,Chris Selesnick,Corporate
8392,AH-10465,Julia Barnett,Home Office
8393,EP-13915,Eva Jacobs,Consumer
8397,EP-13915,Brian DeCherney,Consumer
8398,TP-21565,Mathew Reese,Home Office
8399,TP-21565,Sharelle Roach,Home Office
8400,AR-10825,Thea Hendricks,Consumer
8401,HA-14920,Brian Derr,Consumer
8404,HA-14920,Suzanne McNair,Corporate
8405,HJ-14875,Harold Engle,Corporate
8410,HJ-14875,Jim Kriz,Home Office
8411,JK-15370,Odella Nelson,Corporate
8412,JF-15355,Thea Hendricks,Consumer
8413,JF-15355,Maribeth Dona,Consumer
8414,JF-15355,Adam Hart,Corporate
8416,EK-13795,Max Ludwig,Home Office
8417,RS-19765,Laurel Beltran,Home Office
8422,RS-19765,Nora Paige,Consumer
8426,BD-11320,Edward Becker,Corporate
8427,BF-11170,Resi Pölking,Consumer
8428,JK-15730,Dan Campbell,Consumer
8429,CR-12820,Don Jones,Corporate
8430,CR-12820,Clay Ludtke,Consumer
8431,CR-12820,Nat Carroll,Consumer
8432,AG-10300,Kean Nguyen,Corporate
8433,CM-12160,Scott Cohen,Corporate
8437,SG-20890,Anne McFarland,Consumer
8438,SG-20890,Ryan Akin,Consumer
8439,SG-20890,Magdelene Morse,Consumer
8440,CS-12175,Brad Norvell,Corporate
8441,HL-15040,Julia Barnett,Home Office
8442,DM-13015,Doug Bickford,Consumer
8443,HK-14890,Julia Barnett,Home Office
8446,HK-14890,Adam Hart,Corporate
8452,BG-11740,Arianne Irving,Consumer
8453,CK-12595,Thea Hudgings,Corporate
8456,RF-19735,Jim Epp,Corporate
8457,CJ-12010,Tiffany House,Corporate
8459,CJ-12010,Joe Elijah,Consumer
8461,MA-17560,Annie Thurman,Consumer
8463,MA-17560,John Huston,Consumer
8464,MA-17560,Daniel Raglin,Home Office
8465,MA-17560,Alan Barnes,Consumer
8466,AM-10705,Mick Crebagga,Consumer
8467,AM-10705,Ivan Gibson,Consumer
8468,AM-10705,Frank Hawley,Corporate
8469,AM-10705,Alejandro Savely,Corporate
8470,AM-10705,Parhena Norris,Home Office
8474,AM-10705,Gene McClure,Consumer
8475,AM-10705,Noah Childs,Corporate
8477,AH-10585,Tamara Willingham,Home Office
8478,PF-19120,Barry Französisch,Corporate
8479,PF-19120,Tonja Turnell,Home Office
8480,PF-19120,Scot Wooten,Consumer
8481,RD-19480,Patrick Gardner,Consumer
8482,JL-15505,Dennis Pardue,Home Office
8483,AB-10600,Don Jones,Corporate
8484,NC-18535,Edward Nazzal,Consumer
8485,NC-18535,Philip Brown,Consumer
8486,TB-21400,Brendan Dodson,Home Office
8489,TB-21400,Sanjit Engle,Consumer
8492,TB-21400,Annie Thurman,Consumer
8493,TB-21400,Craig Carroll,Consumer
8496,TB-21400,Alan Schoenberger,Corporate
8497,SJ-20215,Aimee Bixby,Consumer
8502,EB-13840,Dave Hallsten,Corporate
8504,WB-21850,Steven Roelle,Home Office
8505,SR-20740,Nick Radford,Consumer
8506,VG-21805,Sanjit Jacobs,Home Office
8509,LS-16945,Cynthia Arntzen,Consumer
8512,LS-16945,Lena Creighton,Consumer
8513,LS-16945,Noel Staavos,Corporate
8514,LS-16945,Noel Staavos,Corporate
8515,LS-16945,Henry Goldwyn,Corporate
8517,MA-17560,Sarah Foster,Consumer
8518,MA-17560,Erin Mull,Consumer
8519,NF-18475,Doug O'Connell,Consumer
8522,MD-17860,Mark Packer,Home Office
8523,MZ-17335,Muhammed Yedwab,Corporate
8524,KB-16600,Doug Bickford,Consumer
8525,MA-17995,Susan Pistek,Consumer
8530,MA-17995,Maria Etezadi,Home Office
8531,ME-17320,Bruce Stewart,Consumer
8535,ME-17320,Karen Seio,Corporate
8536,JD-15895,Cindy Chapman,Consumer
8537,LS-16975,Harold Dahlen,Home Office
8540,LS-16975,Karl Braun,Consumer
8542,LS-16975,Harold Ryan,Corporate
8544,SJ-20500,Trudy Brown,Consumer
8545,SJ-20500,David Smith,Corporate
8548,BS-11365,George Bell,Corporate
8550,RA-19285,George Bell,Corporate
8551,RA-19285,Victoria Brennan,Corporate
8553,RA-19285,Mark Cousins,Corporate
8554,TS-21610,Cassandra Brandow,Consumer
8555,TS-21610,Paul MacIntyre,Consumer
8556,TS-21610,Debra Catini,Consumer
8558,KB-16585,Laura Armstrong,Corporate
8563,MM-18280,Denny Joy,Corporate
8564,LO-17170,Mick Hernandez,Home Office
8566,RS-19420,Barry Gonzalez,Consumer
8568,CC-12475,Seth Vernon,Consumer
8569,KT-16480,Dave Poirier,Corporate
8572,DM-13015,Steven Roelle,Home Office
8573,EP-13915,Brian Thompson,Consumer
8574,EP-13915,Maxwell Schwartz,Consumer
8575,EP-13915,Jim Kriz,Home Office
8576,EP-13915,Shui Tom,Consumer
8577,EP-13915,Tony Sayre,Consumer
8578,AM-10705,Charlotte Melton,Consumer
8580,SH-20635,Joni Wasserman,Consumer
8581,LA-16780,Matt Collister,Corporate
8585,SF-20200,Mark Haberlin,Corporate
8586,SF-20200,Roger Demir,Consumer
8587,AG-10495,Karen Bern,Corporate
8589,KN-16450,Fred Chung,Corporate
8590,NF-18595,Bryan Davis,Consumer
8591,BS-11365,Fred Hopkins,Corporate
8592,BS-11365,Sean O'Donnell,Consumer
8594,BS-11365,Peter McVee,Home Office
8596,RM-19675,Giulietta Dortch,Corporate
8598,RM-19675,Pete Armstrong,Home Office
8599,AB-10105,Luke Schmidt,Corporate
8603,AB-10105,James Lanier,Home Office
8604,CA-11965,Christine Abelman,Corporate
8607,CA-11965,Charles McCrossin,Consumer
8608,CA-11965,Bobby Trafton,Consumer
8612,EH-14005,Sanjit Engle,Consumer
8613,ON-18715,Henry Goldwyn,Corporate
8614,ON-18715,Philip Fox,Consumer
8615,AT-10435,Bryan Davis,Consumer
8619,AT-10435,Bill Tyler,Corporate
8620,AT-10435,Eudokia Martin,Corporate
8621,EB-13870,Liz Carlisle,Consumer
8622,DW-13195,Frank Hawley,Corporate
8623,MB-17305,Chris McAfee,Consumer
8624,TH-21235,Fred McMath,Consumer
8626,PO-18850,Henry Goldwyn,Corporate
8627,PO-18850,Andy Gerbode,Corporate
8632,PO-18850,Olvera Toch,Consumer
8635,PO-18850,Seth Vernon,Consumer
8636,PO-18850,Justin MacKendrick,Consumer
8638,DE-13255,Henry MacAllister,Consumer
8639,MO-17500,Philisse Overcash,Home Office
8640,AH-10585,Kimberly Carter,Corporate
8641,AH-10585,David Bremer,Corporate
8642,CS-12250,Susan Vittorini,Consumer
8643,CS-12250,Noel Staavos,Corporate
8647,WB-21850,Mark Hamilton,Consumer
8648,WB-21850,Rick Reed,Corporate
8649,WB-21850,Ritsa Hightower,Consumer
8651,WB-21850,Resi Pölking,Consumer
8659,WB-21850,Ken Brennan,Corporate
8660,SP-20620,Matt Hagelstein,Corporate
8661,AB-10165,Henia Zydlo,Consumer
8662,AB-10165,James Galang,Consumer
8665,AB-10165,Alan Barnes,Consumer
8666,HA-14920,Heather Jas,Home Office
8667,DC-13285,Carl Jackson,Corporate
8668,ST-20530,Emily Ducich,Home Office
8670,ST-20530,Arianne Irving,Consumer
8671,KB-16315,Karl Braun,Consumer
8673,KB-16315,Joy Smith,Consumer
8678,KB-16315,Patrick O'Brill,Consumer
8679,KB-16315,Ross DeVincentis,Home Office
8681,KB-16315,Jonathan Doherty,Corporate
8683,TB-21355,Steven Roelle,Home Office
8684,TB-21355,Tracy Zic,Consumer
8685,JC-15775,Tanja Norvell,Home Office
8686,PO-18850,Pauline Webber,Corporate
8687,PO-18850,Adam Hart,Corporate
8690,SS-20875,Andy Yotov,Corporate
8691,SS-20875,Stephanie Phelps,Corporate
8694,RD-19720,Emily Ducich,Home Office
8695,RD-19720,Corey Roper,Home Office
8696,GZ-14470,Christopher Schild,Home Office
